id,text,label
913df79d46f94f74106a,çok fazla bir şey beklemeyin. hafif keskinleştirilmiş bir metal ile kesme yapmaya çalışıyor.ondada tam beceremediği olabiliyor. tekrar ikinci kere deneme yapmanız gerekebiliyor. 5mm gibi bir yarı çapta kesme yapıyor. daha derin yuvarlama yapabilirim diye düşünmüştüm. ama yapısından dolayı bu mümkün değil.,negative
01a4c606c0b72c715c84,urun cok guzelve kaliteli.arabaya cuk diye oturdu.bebegimizde begendi.mizmizlanmadan oturmasindan anliyoryz tabi.,positive
c39101f4721124f6c05d,arkadaşlar ürün kesinlikle orjinal,positive
3449c19650b78489b843,ürün en kısa sürede elime geçti ve hemen kullandık ve ailecek çok sevdik. çok kullanışlı ...,positive
c4a3bca9d830cafc6d49,daha ne olsun bu fiyata? çok rahatlıkla tavsiye ediyorum. hepsiburada.com a ayrıca teşekkür ediyorum iki gün içinde ulaştırdıkları için.,positive
06492191245d37a063e2,bekar ve öğrenci evlerine almak isteyen arkadaşlara tavsiye ederim.hem kullanışlı hem küçük hemde fiyatı yerinde.buzdolabı görevini fazlasıyla yerine getirebilir.hacmi de o kadarda çok küçük değil bence,negative
e296d8fd661f7c795b9f,ürünü özellikle mangal yakarken ellerimin yanmaması için sipariş ettim. tamamen yanmaz sanıyordum. fakat sanırım sadece siyah yerleri yanmaz malzemeden üretilmiş. kırmızı yerleri file şeklinde.,negative
677e558a8582d367ede2,"çok kötü bir tercih. çok iyi çekmiyor, ayrıca çektiğinin tozunu da dışarı veriyor, kablosuda öyle 3m falan değil daha kısa.",negative
0d3eca9bb5770ac7e15a,babullari cok begendim. elbette malzemesine cok cok kaliteli diyemeyiz fakat 3 adedi bu fiyata kacirmayin derim. urun zamaninda elime ulasti. tek olumsuz tarafi kargo fiyatinin urune dahil olmamasi.,positive
fe868bfe68c10b50d9e9,i̇lk takıldığında traktör gibi ses çıkarsa da bir kaç saate geçiyor bu ses. o da yeni takılmadan dolayı.,positive
291d4de2086c37794891,bir hepsiburada klasigi :) urunu black friday indirimde mukemmel fiyatla satin aldim ve suan kullanmaya basladik oglum cok memnun ilk andan itibaren ve bizde elbette kusursuz alisveris icin tekrardan tesekkurler hepsiburada.,positive
6ef5918d676ad677176b,"kalem fazla kalın yazıyor. i̇nce uçlu olabilir fakat, zannedildiği gibi ince yazmıyor. i̇nce yazı bekleyenler hayal kırıklığına uğrayabilir. şahsen ben öyle oldum.",negative
b4948dda9d95c3faa64b,"kedim çok seçici olmamasına rağmen sevmedi,yemiyor",negative
31c74e02fc057c35aced,ürün görsel olarak çok şık ve kullanışlı. ancak hızlı şarj etmiyor. samsung galaxy s6 edge telefonu orijinal hızlı şarj aleti ile kullanmama karşın yavaş şarj ediyor.,negative
fad813ef0d3a34a03526,beklentimi karşılasa da düşük seviyede olması üzücü gerçi bu fiyata daha yukarı birşey beklemek olmazdı,negative
ff46ab6751ddc389998b,2 gün içerisinde hızlıca elime ulaştı. fiyatıda çok uygun. teşekkür ederim,positive
5d9f0c8458fa45df648d,ürünü beğendim çok güzel babam için almıştım görüntüsü nu ve sesini beğendi onun için fazlasiyla yeterli bu fiyata performans olarak makul,positive
59ce408ec117178be371,kendin yapistirmasi zor oluyor hic denemeyin bile profesyonel birine yapistirdacaksaniz alin,negative
1a093ed326d57d337d3d,tavsiye ederim cıhaz 48 saat ıcınde elıme ulastı,positive
062be1321ff7b391cc5f,telefon için hiç değil bence.,negative
9194c60fc522d70a3de1,hızı iyi yalniz 28 gb depolama alani var,negative
287b900b7e5bf6cb4e87,si̇pari̇ş verdi̇ği̇m gün kuyumcularda fi̇ati 75 tl i̇di̇ ama taksi̇t uygulasalar bi̇le bankalar komi̇syon aliyorlar ben o gün 85 tl den aldim .arada baya fi̇at farki var ama maalesef kendi̇ adima söyli̇yorum para bi̇ri̇kti̇rmeye geldi̇ği̇ zaman maalesef bi̇r kenara  para koyamadiğimiz i̇çi̇n bu yol i̇le bi̇ri̇ki̇m yapmaya çalişiyorum. kartiniz da fazla ödeme yoksa taksi̇tle alip bi̇ri̇ki̇m sahi̇bi̇ olunabi̇li̇r. hi̇zmetten dolayi hepsi̇ burada si̇tesi̇ ne teşekkürler...,negative
e45e07c829ebfda8e3b2,"ürünü bugün teslim aldım, önceden yurtdışından aldığım orijinali bir koluma, hepsiburadadan aldığımı diğer koluma sıktım 5 dk sonra işyerindeki arkadaşlara, hangisinin ne olduğunu söylemeden, iki farklı parfüm koklatır gibi koklattım ve hepsi yurtdışından aldığımın daha güzel koktuğunu söyledi.",negative
357b11bc219198db0438,bu fiyata bu kalite gerçekten cok iyi urun kısa bir zamanda elime geçti oğlum o kadar sevdiki her saat bası güzelce hakkını vere vere yapıyor :))))))),positive
a946d3b8566e5b84d054,ürün eli̇me ulaşti yalniz beden kaliplari çok geni̇s gali̇ba bana kendi̇ bedeni̇mde almama rağmen 2 beden  büyük geldi̇ hemen geri̇ pakete koyup hemen ertesi̇ gün i̇ade i̇çi̇n kargoya verdi̇m güveni̇li̇r bi̇r marka olduğunu düşünüyorum umarim i̇ade i̇şlemleri̇nde bi̇r sikinti çikmaz.,negative
96f92cd5745eec323fa7,ürünü 1 haftadan fazladır kullanıyorum.gayette memnunum.hepsiburada.com teşekkürler.,positive
f9b68ab40191653bc04f,philips markasının belirli kriterleri gözetmesi açısından ses kalitesi çıtasını gözardı etmemesi gerekirdi.ürünü kullandım klasik kulaklık işlevi açısından yeterli yalnız müzik keyfi diyorsanız egerki daha hassas ses veren kulaklıkları deneyin derim,negative
e965a1b4e97be45ffa76,led aydınlatma alt ve üst ben pişman olmadım çok paralar vermenin anlamı yok bence almanızı tavsiye ederim kapak bölmeleri geniş,positive
f76a4edb9b63244542ed,3 yılda yıkama pompa motoru bozuldu (fiyatı 500 tl),negative
5ff079f3f053fb96e1d8,"ürün orjinal ve teslimatta sıkıntı yaşamadım ama kamera çözünürlüğü büyük hayal kırıklığına uğrattı. şu an ben i̇phone 5 kullanıyorum, j5 i anneme aldım ama j5 kamerası vasat yani. diğer özellikleri iyi gibi.",negative
a529eeb0efac84ce8e5a,nedenmi 3 puan koku basit koku çünkü ortaokul yada liseye giden birine belki hoş gelebilir.,negative
b09a7cbd58bac449d89e,i̇yi̇ günler; az önce si̇pari̇ş verdi̇ği̇m burberry classi̇c woman parfüme:,positive
af96163a8cfb80dbdb58,"ürün gercekten hafi̇f bi̇r nane kokusuna sahi̇p ve gayette dayanikli , tavsi̇ye edi̇li̇r",positive
905fc02e6062f402d850,arkadaşlar ben bu ürünü aldım yorumları okuyarak.fakat ürünün plastiği cok kalitesiz daha alır almaz hortum girişinin  bi tanesi kırılıverdi.. cekisi falan iyi ama cok gürültülü calışıyoo. ama hepsiburdayı tebrık ediyorum bir gunde teslim ettiler. şafak.,negative
b3a1a679f918db92cb80,dikkatiniz dagilmadan arabanizi kullanabilirsiniz guzel is gorur,positive
b8eeba309f21c2742f77,ürünü yıllardır eşim için alıyorum mükemmel bir kokusu var,positive
4a798152045dd7b2fedc,ürün gayet kalitesiz öğrenci evinde aldığımız 20 tl lil fön makinası ile aynı hiç farkı yok nerdeyse tek fark üzerinde arzum yazması o kadar.,negative
1b5ad4106ecdd0c4686d,"çok isteyerek aldığım bu üründe hayal kırıklığı yaşadım, sanki bozulmuş, kokmuyor gibi... hiç kalıcı değil, kokusu çok kısa süre sonra hissedilmiyor bile",negative
f9531908de74f31267c3,"yatak çok iyi, kaliteli, fiyat-performans çok iyi. hızlı kargolandı. içinden yastık hediye çıktı. güzel alışveriş oldu. tedarikçi firmaya ve hepsiburadaya teşekkürler.",positive
c6d9f0a2fb19d0c729e3,arkadaşlar kargoda  bir gecikme olmadı fakat ürün spor salonundaki z barlar kadar kıvrımlı değil daha düz bileğiniz tam bükülmüyor.ama bu fiyata göre fena sayılmaz.,negative
90e3d3a51dcec014c9ae,hızlı kargo için tesekkurler,positive
1b8e977eaaeb69f1dfec,hayatımda okuduğum en kötü kitap tarih adına bildiğiniz herşeyi unutun bu adam yeniden saçma sapan bi tarih yazıyor atatürkü ilahlastirip bildiğiniz ne kadar değerli şahsiyet varsa değersizlestiriyor,negative
bdff0396198df72da5cc,beğenenleri anlamakta zorluk çekiyorum,negative
578c0598eb4fd7f25b6e,kullanılabilirlik: 7/10,positive
9716bfee17e81bdbce89,"filmleri kumanda ile kontrol etmek imkansız, çünkü kumandada stop, play ileri ve geri sarma düğmeleri yok. mutlaka bir wireless mouse bağlamanız ve onunla gerekli kontrolü sağlamanız gerekiyor.",negative
a22add2ab23e7b1b2b47,kargo çok hızlı geldi üründen çok menmun kaldım fiyat süper teşkkur ederim,positive
6101e7b136a6048dc745,"ürün çok kaliteli türkleri tebrik etmek gerekiyor. öncelikle kil uygulamasıyla aracınızı güzelce temizleyin. sonrasında nasol clean ve ipa ile aracınızı önceden yaptığınız wax, polisaj yağlarından arıntırın ve tamamen kuru olan yüzeye uygulayın. bu çok önemli yüzey kuru olmazsa ürün çok çabuk kürleşiyor ve iz bırakıyor. mutlaka iyice kurutun. ardından 24 saat su ile temas etmemeli araç. ürün uygulandıktan sonra kapalı bir yere bırakın. ilk uygulama yaptığınızda araç parlamıyor gibi gelebilir. 24 saat sonunda ürün kürleşiyor ve parlaklığa inanamıyorsunuz. 1 yıl artık arabaya elimi sürmem:) kesinlikle tavsiye ederim.",positive
b868e0b9b25530526ad8,"bu koku bence çok iyi.. hatta çevremdeki herkes te çok beğendi.. tek sıkıntısı kalıcılığı az gibi.. ben alışıyorum kokusuna da bana gelmiyor diye düşünüyordum ama akşama üzerimde kalmadığını eşimden de teyit ettim.. bir iş yerine alıp, bir de eve almak lazım sanki :)",positive
b4872d3fb2db9d058645,"tekerlekli oluşu ve fazla çamaşır kurutma imkanı sağladığında gayet güzel ve kullanışlı, ürünü herkese tavsiye ederim. birde ürün siparişi ve teslimi konusunda hiçbir sıkıntı yaşamadım. teşekkürler",positive
1873cbf2861da17b71c5,vücut analizli tartı hem kaliteli hemde hesaplı. normal dijital tartı almak yerine üstüne biraz daha para ekleyin vücut analizi yapan tartı alın. özellikle sporculara tavsiye ederim. bende sporla uğraştığım için özellikle bu tartıyı tercih ettim,positive
aedf3c67584cecd35ed5,kılları doğru düzgün almıyor. ayrıca deriyi de soyuyor. philips gibi markadan bu kadar kalitesiz bir ürün beklemezdim.,negative
af5936e97d6f16a57260,kalıcı değil.. tabi tene göre değişir.. ama kokusu güzel,negative
eb51e1ec2e506d49130d,urunden 2 takim aldim.  hizli kargo guzeldi ancak urunlerden birinde 5 kglik agirlik catlak ve icindeki kumlar dokuluyordu.  geri yolladim.  dokum agirliklarin kalitesinden uzak ancak bu fiyata tercih edilebilir&#8230;.,negative
fc9304733999db4de540,ürün gerçekten parlatıyor. ancak meguiarsın ürünlerini kullandıktan sonra sonax ya da turtle waxın cilalarını bir daha kullanmadım. arada büyük kalite ve parlaklık farkı var. cila almayı düşünüyorsanız meguiars alın farkı göreceksiniz.,negative
a5a22583081c27e56482,bütün listelerde en üstte okudum. kaymakamın köye girişi yusuf u alıp evlât edinmesi çok güzel gideceği izlenimini veriyor. sonrası bir kısır döngü etrafında sonunu merakla bekletiyor hayal kırıklığı ile son. yusufun ailesinin akıbeti ortada kalıyor. i̇nce memed özentisi ama yanından geçemeyecek kadar sıradan ve ısrarla abartilan bir kitap.,negative
95f9139770e03f9f6f10,ürün çok güzel fotoğraf makinesi için aldım. makimamın performansı arttı. tekleme falan kalmadı.tam ihtiyacıma göre bir kart. çok hızlı teslim edildi.hepsiburada ya teşekkurler,positive
076c21b957752f85255c,haznesi biraz küçük kalıyor çekişi çok güzel ses oranı 69 dsbl olsaydı daha iyi olurdu borusu az daha uzun olabilirdi genel itibariyle alınabilecek bi makine,positive
14a669e11674d0aaefc0,siparişi verdiğim zaman açıkçası çok iyi bir sonuç beklemiyordum ama bu tam tersi oldu kullandığımız zaman çok iyi bir sonuç verdiğini gördüm çekim gücü ve rengide iyi bence kullanması pratik deneyince sizde göreceksiniz.,positive
7bab088faef245e8b9da,dün elime ulaştı kumasli iç cepli bölümün fermuarı elimde kaldı kalite kotu parçalar birbirine yapışıyor.tavsiye etmiyorum.,negative
67db43a05e812cd8bd68,anlatildiği ğibi ürün değil aracimda denedim döşemelerimdeki lekeri çikarmadi jantlardaki balata tozlarinda çok etkili değil,negative
14e008ce9fdf90747ef9,tava çok çabuk çamuldu. hiç kullanmamıştım. biraz ağırlık gördü ama 2kat titanium hikaye. bildiğin yamuldu kenarı,negative
e6e43a2a0cd230f0bce9,"ürün güzel, tek sorun gold rengi olması gerçi fena da değil ben daha cırtlak bekliyordum. varsın bu da gri olmasın sorun değil çok fazla. hızı güzel. i̇çinden tr uyumlu adaptör çıktı bu baya iyi oldu. çiziği darbesi şu ana kadar yok. telefonun sadece sesi biraz daha yüksek olabilirmiş onun dışında iyi. bu arada benim cihaz zambiya orijinli çıktı. herkesin orta doğu bize afrika iyi mi? şans işte :)",positive
f2874af0cf32773836d5,"36 beden giyen yetişkinim, l aldım, küçük geldi bantlar. zaten ürün eklem yerlerini kavramıyor. dümdüz bir materyalin üzerine plastik çıkıntı yapmışlar. ellikler dizayn olarak bileği sarıyor fakat rahatsız ve set olarak yetersiz.",negative
61557aad04ca06b93ac9,hizli kargo ve yumusacik bu urun icin tesekkurler..daha kullanmadim ama  yatak olcusunden bir boy buyugunu aldim iyi olacak gibi gorunuyor bence.,positive
e9ae57dfb17f4eac54a3,çok kaliteli bir şey aramıyorsanız alın derim,negative
8bbc830f3ee4688604a2,bukadar iyisini daha önce kullanmamıştım. harika bir ürün. kolayca uygulanıp hemen sonuç alınabiliyor. araba ayna gibi parlıyor. üstünde yazdığı gibi ıslak yüzeyde daha iyi sonuç veriyor. sonaxtan şaşmam artık.,positive
3eebba1f784e88db7164,"internetin yerel hızına baglı ama, benim yaşadığım bölgede arapsaçı telefon hattından gelen normal sistemimde, download için 13 mbit/sn, upload için 0,8mbit/sn sağladı. sinyal gücü pclerde ~20 m ve 2 tugla duvar (12cm sıvalı) arkasından full çekiyor. 3. duvar veya 20m üstünde sinyal yarıya iniyor. android telefon 15m ve arada 2 duvar olan mesafede fullden bir level az ama iyi bağlanıyor. diger modemlerde bulunmayan ek özellikleri olması avantaj. uzaktan erişim özelliği olması iyi bir özellik, modem web arayüzden girmediğinde reset atabilirsiniz. tavsiye ederim, fiyatına göre iyi özellikli bir ürün.bu arada alt üst kattan çekmesini ayarlamak isteyenler katlar arası kablolu sistem kurmalı veya pcye wifi güçlendirici usb adaptör bağlayıp modemin anten yönlendirmesini de iyi ayarlamalı.",positive
b97496de4c3174a8ec54,çok birşey beklemeyin. ürün slim sigara boyutunda ucunda kibrit ucu kadar bir taş var ve zımpara yapıyor. çok marifetli bir ürün olduğu söylenemez,negative
3581dcd2df8e1071c5fa,mucize yaratmıyor inatçı kirlerde başarısız. diğer kirleride evinizde bulunan deterjanlarla çıkartabilirsiniz zaten. adı var sadece.,negative
86d1cbc40c43d6af9e9c,not:marka kiyaslamasi yapmak yasak olduğu için onceki parfümümün adını yazamadım,negative
f1ff41f80ca994e40930,tasarım güzel ama arka kamera içeride olsa ve küçük olsa daha iyi olur kamera büyük ve dışarda çabuk zarar gördü kamerası kılıf kullanmama rağmen arka kapak çatladı cep hizasından düştü,negative
2820295748c1960a011d,ürün sağlam güzel ama. önemli bir nokta var. bits uzatma uçları manyetik değil. çok önemli bence.,positive
02f607e84aabc9dd3cdf,"fiyat süper, daha öncede kullanmıştım aynı üründen.",positive
eb4ba5d06d7ff94c09ea,"hızlı gönderi olmasında elinize çabuk ulaşıyor ,ekonomik fiyat,arçelik garantisi,30 dk programı olması avantaj ama çamaşırları sıkmada yetersiz ve kapağında köpük bırakıyor.",negative
b1dc4c0c663849e638b2,bu ürünü yaklaşık 2 ayı geçti eşim kullanıyor gayet mükemmel almak isteyenlere tavsiye edilir marka ve fiyatı piyasaya göre daha uygun,positive
04715a9465c9da41c0fe,"ürün fiyatına göre gayet sağlam. cırt ları çok iyi ayak bileğini de tam sarıyor . herhangi bir döküntü de yapmadı şimdilik. bacak kası kuvvetlendirmek için aldım 2x2 olandan , gayet iyi",positive
d96f83d6255e05025d4c,hediye almıştım çok çok ağır bir kokusu var. daha güzel bir koku bekliyordum. kokunun uzun süre kalabilmesi için çok ağır yapılmış,negative
1f819bfbf692228c9b76,fiyat performans olarak çok iyi herkese tavsiye ederim,positive
7308ddb6010d104d19ae,+hd ekran yeterli netlikte,positive
4f24bebd0b59165357e9,ürünü başka bir yerden aldım. genel olarak kaliteli ve şık sayılır. ancak kamera uzun süre açık kalınca aşırı ısınıyor bu durum sinir bozucu bunun yanında foto kalitesi çok iyi kısaca ısınma haricinde güzel bi telefon,negative
fb324f9b56d67742887a,urun her yonuyle gayet iyi. yani fiyat performans acisindan super. cok arastirdim almadan bu sinifta bu ozelliklere sahip en uygun telefon. iphone dan en onemli eksik yani hd ve  3g goruntulu konusma olmamasi. android olmasi en onemli avantaji. ayrica gorunumu de gayet sik.,positive
8ef442b38d90d7f168e3,orjinal apple kulaklığı.kalitesini bilmeyen yok zaten 10 numara ses.hızlı gönderi için teşekkrler hepsiburada,positive
8d8214c0d6da210caff6,beklenenin üstünde bir ürün. teşekkürler,positive
54b3db8a0a1b48c233c8,çok kali̇teli̇ üreti̇lmi̇ş takilma katlama kirişma olmayan en i̇yi̇ üreti̇lmi̇ş a4 kağitlardan bi̇r marka xerox uzun yillardir xerox yazicida kullaniyorum herkese tavsi̇ye ederi̇m.,positive
8ebd017f06d888692890,bende orjinali var ama kokusu kalıcı değil kokusu güzel ama,negative
98384935ab08987f814f,cep telefonu için yeterli fiyat performansda uygun,positive
fc2c7e3c835c048ba22d,parçalar arasında uyum yok ara bağlantı elemanları plastik.onun dışında montaj deliklerinin bazıları açılmamış.i̇şçiliği beğenmedim.birleştirdiğin zaman birşeye benziyor ama böyle uğraştıracağını bilsem almazdım.,negative
6757474277215e346fc4,"i̇phone 6s kullanıyorum, boyutu 6s'den daha büyük ayrıca ilk şarjda 18-19 saatte doldu diyebilirim. yani 20.000mah. olduguna bakmayın onu doldurmasıda ayrı bir dert yanınızda taşıması apayrı bi dert. hata ettim diyebilirim daha önce asus 10500mah vardı çok memnundum taşıması şarj süresi iyiydi arkadaşlar. ben açıkcası önermiyorum ve tavsiye etmem pişmanda oldum ama iş işten geçti.",negative
4a8aa369510268598ad1,"ürünün kalitesi zaten adından belli, gönderi de hızlı ve sorunsuz gerçekleşti. tavsiye ederim.",positive
1868a0bcde547433ebdb,"fusion kullanıyordum, bu ürüne geçtim. arada bariz fark var. şüpheniz varsa deneyin.",positive
b302d0e37617db54966a,"bu kumu almadan evvel silika kullanıyordum ancak o kumun kedilere olan negatif etkilerini öğrenince biraz araştırma yaptım, ardından da buna geçtim ve iyi ki de geçmişim diyebilirim.",positive
39f66ce4e9921d8a5f88,üründen bu zamana kadar iki tane aldım. ilk aldığımda ikinciside normal el yıkamada göstergede buharlaşma oluştu. sonra ekran tamamen gitti. su geçirmez özelliği pek yok gibi.güzel ürün fakat su geçirmezse daha bi güzel olurdu..,negative
748d237cdaa14a174827,tavsiye edilebilecek bir ürün. asus kalitesi yine ortada,positive
ba9ca215de52d70749b9,ben bu kadar çabuk memnun kalacağımı ummazdım gönül rahatlığıyla alıp kullanabilirsiniz. teşekkürler hepsiburada ailesi ve philips :),positive
9dbed57ac27db33ed225,"bence çok gereksiz... 1gb ram 16gb hd 8mp kamera 1,4 dual hepsi düşük. sadece özenti.",negative
f222c8eb255877ec278a,benim gibi ütü yapmaktan bıkanlar için harika bir ürün.. jilet gibi yapıyor.. kesinlikle tavsiye ederim.. fiyatı da uygun.. markası zaten tartışılamaz..,positive
57e2732a891616e48825,lastik için verilen açıklamalar doğru ve ürün görseli ile aynı fakat lastik yanakları çok hassas tabi bilinen markalara göre.polis çevirmesinde cezadan kurtarır ve yol tutuşu iyi.,positive
b6d322f5678298f2389d,okuyucu kitlesi 13-17 olan bi kitap.kesinlikle paranıza yazik.,negative
f649f8d020d1e73d7e36,"öncelikle hızlı,güvenli ve takibinden adım adım haberim olan bu teslimat için teşekkür ederim.buradan kaçıncı parfün alışım saymadım ama hep orjinal ve sorunsuz.ürüne gelince parfümü mağazalarda denerseniz,tester kadar kalıcı ve yoğun koku beklemeyin.ancak ürün kendini belli ediyor hoş ve kalıcı bir parfüm.",positive
cf535c1609aa7c73ae8f,bebeğimiz kız ve 5 aylık..denemek için almıştık ve çok beğendi..,positive
c6746fdb453e1f719cee,"bisikletimin zincirini temizlemek, motosikletimin oynayabilen yerlerinde ki pası çözmek ve kilidin pasını çözmek için kullandım hala bitmedi. zincir temizleme de çok iyi fakat zincire uzun süreli kullanım da zarar veriyor diye biliyorum tine de bu riski göze alarak temizledim.",positive
4f2a2a2bf4eb2a034ed7,500ml sıvı arap sabunu,negative
bcbafc6ebd41e8342ab9,urun guzel fakat kutusu siviyi sizdiriyor,negative
44053a25af2b3a51227e,"daha önce (2 yıldan beri marka vermiyecem,) kullandığım adaptör le modemin yanında 2-3  ender olarak  4  diş alıyordum sinyalleri. bu durumda sayfaları açarken haliyle bi yavaşlava olabilir  diye  düşünüyordum. bu  ürün 24  saatte  elime geçti. eski adaptörü söktüm",positive
a927783e261eb166e911,yapışmayan ekran koruyucu yapmışlar. yok olmuyor. yan tarafı yapıştırmayı başarsanız üst tarafı çıkıyor. her kilidi açtığınızda yan taraftan koruyucunun kenarı elinize takılıp biraz açılıyor. ekranın her tarafını kaplıyor evet ama yapışmadıktan sonra bunun anlamı var mı bilmiyorum.,negative
f4e9b3a6f80c4da68ccc,"piyasadaki tüm diş iplerini denedim, en sevdiğim ürün bu. mentolu çok hafif dozajda olduğundan hiç rahatsızlık vermiyor, ferahlık veriyor. i̇nce ve sağlam yapısı ile en sıkışık diş aralarına bile giriyor. çok uygun bir kampanya ve ücretsiz kargo ile aldım teşekkürler.",positive
b5878aee985d54d7b1d6,urun elime gectikten sonraki izlenimlerim,negative
a936d0921ffa6f9107a5,daha önceden kullandığım bi telefondu ben çok  memnunum mennun olduğumdan anneme de birtane aldım hızlı gönderi ve sorunsuz bi şekilde elime ulaştı bunun için ayrıca teşekkür ederim,positive
a3b63840a16c4fe540d7,beklediğim performansı maalesef alamadım.,negative
46b3b3b7aba5107c0aff,ürün fena değil ama sorunları var kolumda fena terleme yapıyor ve kaşındırıyor. ayrıca kolumun şeklini aldı ve sanırım kolay kolay düzelmeyecek buda dezavantajı,negative
c0787a04a157cf41b739,"kesinlikle bir işe yaramadı paraniza yazık etmeyin , bunlar sağlık ürünü olarak geçtiği için içerisinde reçete adına bir şey yok bence boş bir ürün",negative
d18e24dc560c05223a11,ürün çok kısa zamanda elime ulaştı ve kurulumu sorunsuz yaptım. lakin tivibuyu çalıştıramadım. tivibu müşteri hizmetleri modemin uyumsuz olduğunu söyledi lakin ayarları biraz kurcalayınca bunuda çözdüm. asus kalitesiyle internetim daha hızlı ve güvenli....,positive
506f736da09256db131e,"bu ürünü tasarlayan, üreten, ithal eden herkese sonsuz teşekkürler, anında sonuç verdi.",positive
b71d5439705ff525ed72,ürün çok ince hem eni hemde kalınlığ ama çok güçlü zaten fiyatı nedirki kargoda bedava alın evde bulusun ben diş fırçalığı yapışrıdım macun fırçalar vs 1 haftadır bişey olmadı olacağınıda sanmam. bazı arkadaşlar 10 tane 1er metre yollandığı söylemişler bana 10 metre tam geldi çok ince çok güçlü alın derim,positive
f76bd7cbe89d7462181d,mükemmel cihaz. kahve için kimseye eyvallah etmeyin. parasını hak ediyor. en usta kahveci...,positive
89d9c89475074c1110fd,"ürün 1280px olmas, led olup 550lm olması ve portatif bataryalı olması harika. bu tip bataryalı ürünler 100lm geçmez. yani parlaklığı yerli seviyede. yalnız bu ürünle gündüz görüntü alamazsınız. sadece gece kullanıyorum. özellikle salonumda geceleri 3m uzaklıktan duvarımda 100inch tv büyüklüğünde yani 2,5m genişlikte görüntü alıyorum. bu kadar büyük görüntü de ışık şiddeti düştüğü için de oda içinde bir lamba bile açsak görüntü çok sönük oluyor. ama karanlıkta harika ve net bir görüntü var. gündüz güneşli havalarda perdeleri de kapatsak ışık sızdığı için görüntü alamıyorsunuz. ama cihazı duvara 2m kadar yakına getirirseniz 65inch tv boyuntunca anca bir görüntü alınıyor. daha da yaklaşırsanır ışık gücü arttığı için ekranda küçüldüğü için izlenebiliyor.",positive
6ca46583f3a458c93fa4,avigator kağıda göre kalitesi düşük. ama işinizi görür,negative
f0fd4edc2bad3a379fb3,"hoş erkeksi bir kokusu olduğunu söyleyebilirim fakat dünyada en çok satan erkek parfümü nasıl olmuş anlamış değilim kalıcılığı benim tenimde 4-5 saat oldu iki fıs ile, ben küçükken babamın kullandığı traş losyonlarına benziyor benim aradığım koku kesinlikle bu değil. beğeni tabi ki göreceli bir kavramdır benim tavsiyem denemeden almayın.",negative
4b21dec532f61836f928,aracımdaki sessiz sürüş zevkini tatmak...hemde yerli bir lastik petlas...teşekkürler!!!,positive
18d5088e5a75f66c41e4,ürün a7 2016 ama dual sim olduğu için son güncellemesi 5.1.1 lollipop ama normalde a710 modelinde son sürüm marshmallowstur herkes bu yorumu okuyupta alsın sürüm sorunu çok canımı sıktı yani,negative
dbc91466de91ab86bdf2,kargo ve teslimat güzel ama ürünü kurunca hayal kırıklığına uğramadım iyi takması kolay memnunum şimdilik çekerken ve toplarken biraz dikkat istiyor.,negative
f7c5db515d5c413fcf83,internetteki görüntüsünden daha ağır ve güzel..kesinlikle tavsiye edebilirim. bu fiyata bu çanta.....süper,positive
147a59fa4ce87d9d9b30,sakal için almıştım pek işe yarar bir şey değil sadece uzunsa kısaltabilirsiniz,negative
93cd7345df7ede25bd53,daha önce bir arkadaşımda gördüğüm benzer bir ürün  köpek ve kediler üzerinde saldırı anında ikna edici bir belirti gösterdiğini  gözlemledim ve özenerek aldım,negative
8a16a00d1d6433267d5e,"15 günde elinize geçiyor. ürün güzel , aldıktan sonra 4-5 saat kendi haline bırakın, yatak fiyatına göre çok iyi",positive
e395bba4bdda03c18c86,kullanışlı ve alınabilir bir ürün,positive
a4f7fa3c5bc693fed034,"kesinlikle çok başarılı bir ürün, nemi kokuyu yok ediyor.",positive
15c2ffe3a1c07ddbdeb9,birleşme yerleri ve vida delik yerleri hatalı delikler birbirini tutmuyor vida kapama yapışkanlar yok vidalar yüzeyde görünüyor,negative
6886f4d0e9fa7cc07125,kalıcılığı pek yok başka insanlar hissetmiyor parfumun koktuğunu.alınmaz.,negative
ecb228c8ba135e27c5c3,"fare için mause pad kullanmadan pek randuman vermiyor, ebatı ise görünüşe göre küçük, büyük elleriniz varsa rahat edemezsiniz. klavyesi ise fena değil. bilek desteği olması güzel. alıcını çekimi beklenenden kötü. pil ömrüne ise takılmamak lazım. zaten pillerin ömrü uzun ve aletler de artık daha az pil yiyor.",negative
9dc467ee8b7c2eb23517,zaten iyi bir ürünü iyi fiyata aldım.,positive
4454dd896db5d4886250,kesinlikle kalıcı değil. 1-2 saat sonra tekrar kullanmak gerekiyor.,negative
9e3add710a4b0325f561,"eşime aldım,çok zor şekil alan saçları bile bukle bukla yapıyor..aldığıma pişman olmadım..tşk hepsiburada.",positive
1ae25cb9d553e2d971ef,"bu ürünü alalı çok oldu. arabam için almıştım. nikel-cadmiyum bataryası öldü. bende içine lityum hücre taktım. motoru pil canavarı. motorun verimli çalışması için, gücü yavaş ivmeyle başlatıp yükselten devre tasarlayıp taktım. şimdi daha kullanışlı oldu. şarjlı süpürgelerin pek kullanışlı olduğunu düşünmüyorum. bence kablolu süpürgeler daha mantıklı.",negative
